ReactionID,MinFlux,MaxFlux,Compartment
MAR02644,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02646,-0.074300952,0.041060164,Carnitine shuttle (mitochondrial)
MAR02649,-0.008560154,0,Carnitine shuttle (mitochondrial)
MAR02650,-0.008560154,0,Carnitine shuttle (mitochondrial)
MAR02652,-0.00854542,0,Carnitine shuttle (mitochondrial)
MAR02653,-0.00854542,0,Carnitine shuttle (mitochondrial)
MAR02655,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02656,-0.074303172,0.074302726,Carnitine shuttle (mitochondrial)
MAR02658,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02659,-0.010048269,0,Carnitine shuttle (mitochondrial)
MAR02661,-0.020639957,0.074302684,Carnitine shuttle (mitochondrial)
MAR02662,-0.074301708,0.02064001,Carnitine shuttle (mitochondrial)
MAR02664,-0.054873625,0.074302421,Carnitine shuttle (mitochondrial)
MAR02665,-0.074300967,0.054873625,Carnitine shuttle (mitochondrial)
MAR02667,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02668,-0.010569819,0,Carnitine shuttle (mitochondrial)
MAR02670,-0.007789117,0,Carnitine shuttle (mitochondrial)
MAR02671,-0.007789117,0,Carnitine shuttle (mitochondrial)
MAR02673,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02674,-0.013230016,0,Carnitine shuttle (mitochondrial)
MAR02676,-0.074300972,0.074302228,Carnitine shuttle (mitochondrial)
MAR02677,-0.074301021,0.074300952,Carnitine shuttle (mitochondrial)
MAR02679,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02680,-0.074300959,0.074301241,Carnitine shuttle (mitochondrial)
MAR02682,-0.074301714,0,Carnitine shuttle (mitochondrial)
MAR02683,-0.074301714,0,Carnitine shuttle (mitochondrial)
MAR02685,-0.074300967,0.074300952,Carnitine shuttle (mitochondrial)
MAR02686,-0.074300967,0.074300952,Carnitine shuttle (mitochondrial)
MAR02688,-0.007053442,0,Carnitine shuttle (mitochondrial)
MAR02689,-0.007053442,0,Carnitine shuttle (mitochondrial)
MAR02691,0,0.007755375,Carnitine shuttle (mitochondrial)
MAR02692,-0.007755632,0,Carnitine shuttle (mitochondrial)
MAR02695,0,0.006646143,Carnitine shuttle (mitochondrial)
MAR02697,-0.006646368,0,Carnitine shuttle (mitochondrial)
MAR02700,-0.074300952,0,Carnitine shuttle (mitochondrial)
MAR02701,0,0.074300952,Carnitine shuttle (mitochondrial)
MAR02703,-0.074300983,0,Carnitine shuttle (mitochondrial)
MAR02704,0,0.074300952,Carnitine shuttle (mitochondrial)
MAR02706,-0.074301767,0,Carnitine shuttle (mitochondrial)
MAR02707,-0.074301767,0,Carnitine shuttle (mitochondrial)
MAR02709,-0.006444848,0,Carnitine shuttle (mitochondrial)
MAR02710,-0.006444848,0,Carnitine shuttle (mitochondrial)
MAR02712,-0.003149241,0,Carnitine shuttle (mitochondrial)
MAR02713,0,0.00314925,Carnitine shuttle (mitochondrial)
MAR02715,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02716,-0.003812154,0.07446417,Carnitine shuttle (mitochondrial)
MAR02718,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02719,-0.07430238,0,Carnitine shuttle (mitochondrial)
MAR02722,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02724,-0.028439282,0.053485848,Carnitine shuttle (mitochondrial)
MAR02727,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02729,-0.012060352,0,Carnitine shuttle (mitochondrial)
MAR02731,-0.053810991,0,Carnitine shuttle (mitochondrial)
MAR02732,-0.053810991,0,Carnitine shuttle (mitochondrial)
MAR02734,0,0.002847555,Carnitine shuttle (mitochondrial)
MAR02735,-0.002847555,0,Carnitine shuttle (mitochondrial)
MAR02737,0,0.002848067,Carnitine shuttle (mitochondrial)
MAR02738,-0.002848067,0,Carnitine shuttle (mitochondrial)
MAR02740,0,0.010461985,Carnitine shuttle (mitochondrial)
MAR02741,-0.010461985,0,Carnitine shuttle (mitochondrial)
MAR02744,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02745,0,0.021963117,Carnitine shuttle (mitochondrial)
MAR02748,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02750,-0.074302269,0.013672844,Carnitine shuttle (mitochondrial)
MAR02753,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02754,0,0.074302289,Carnitine shuttle (mitochondrial)
MAR02757,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02758,-0.074301655,0.011544819,Carnitine shuttle (mitochondrial)
MAR02760,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02761,-0.0743016,0,Carnitine shuttle (mitochondrial)
MAR02764,-1000,1000,Carnitine shuttle (mitochondrial)
MAR02766,-0.028548018,0,Carnitine shuttle (mitochondrial)
MAR02769,-0.010580743,0,Carnitine shuttle (mitochondrial)
MAR02770,-0.010580743,0,Carnitine shuttle (mitochondrial)
MAR02772,0,0.009262895,Carnitine shuttle (mitochondrial)
MAR02773,-0.009261697,0,Carnitine shuttle (mitochondrial)
MAR02775,0,0.007729725,Carnitine shuttle (mitochondrial)
MAR02776,-0.007729723,0,Carnitine shuttle (mitochondrial)
MAR03519,-0.007168306,0,Carnitine shuttle (mitochondrial)
MAR03027,-0.598678022,0,Carnitine shuttle (peroxisomal)
MAR03028,0,0.598678022,Carnitine shuttle (peroxisomal)
MAR03029,-1000,1000,Carnitine shuttle (peroxisomal)
MAR03030,-0.415625063,1.049144565,Carnitine shuttle (peroxisomal)
MAR03033,-0.056257342,0.02690434,Carnitine shuttle (peroxisomal)
MAR03034,-0.026904265,0.056257342,Carnitine shuttle (peroxisomal)
MAR03035,0,0.814278694,Carnitine shuttle (peroxisomal)
MAR03037,-0.814292763,0,Carnitine shuttle (peroxisomal)
MAR02778,0,0.006413128,Carnitine shuttle (endoplasmic reticular)
MAR02780,-0.006413116,0,Carnitine shuttle (endoplasmic reticular)
MAR02783,-0.168244384,0,Carnitine shuttle (endoplasmic reticular)
MAR02785,0,0.168244384,Carnitine shuttle (endoplasmic reticular)
MAR02787,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02788,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02789,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02790,0,0.000128207,Carnitine shuttle (endoplasmic reticular)
MAR02791,-0.004262914,0,Carnitine shuttle (endoplasmic reticular)
MAR02792,0,0.004262511,Carnitine shuttle (endoplasmic reticular)
MAR02793,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02794,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02795,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02796,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02797,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02798,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02799,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02800,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02801,-0.071145973,0.087992187,Carnitine shuttle (endoplasmic reticular)
MAR02803,-0.087992187,0.071138313,Carnitine shuttle (endoplasmic reticular)
MAR02805,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02806,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02807,-0.04637189,0,Carnitine shuttle (endoplasmic reticular)
MAR02809,0,0.04637189,Carnitine shuttle (endoplasmic reticular)
MAR02811,-0.000128194,0,Carnitine shuttle (endoplasmic reticular)
MAR02812,0,0.000128208,Carnitine shuttle (endoplasmic reticular)
MAR02813,-0.000128196,0,Carnitine shuttle (endoplasmic reticular)
MAR02814,-0.000128196,0,Carnitine shuttle (endoplasmic reticular)
MAR02815,-0.000128196,0,Carnitine shuttle (endoplasmic reticular)
MAR02816,-0.000128196,0,Carnitine shuttle (endoplasmic reticular)
MAR02817,-0.048009244,0.019700163,Carnitine shuttle (endoplasmic reticular)
MAR02819,-0.019700163,0.048008314,Carnitine shuttle (endoplasmic reticular)
MAR02821,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02822,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02823,-0.008012068,0,Carnitine shuttle (endoplasmic reticular)
MAR02824,0,0.008013003,Carnitine shuttle (endoplasmic reticular)
MAR02825,0,0.138799048,Carnitine shuttle (endoplasmic reticular)
MAR02827,0,0.138799048,Carnitine shuttle (endoplasmic reticular)
MAR02829,0,0.000128194,Carnitine shuttle (endoplasmic reticular)
MAR02830,0,0.000128194,Carnitine shuttle (endoplasmic reticular)
MAR02831,-0.000128196,0,Carnitine shuttle (endoplasmic reticular)
MAR02832,-0.000128196,0,Carnitine shuttle (endoplasmic reticular)
MAR02833,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02834,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02835,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02836,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02837,-0.000128208,0,Carnitine shuttle (endoplasmic reticular)
MAR02838,0,0.000128194,Carnitine shuttle (endoplasmic reticular)
MAR02839,-0.075279281,0.076614175,Carnitine shuttle (endoplasmic reticular)
MAR02840,-0.075279281,0.076614175,Carnitine shuttle (endoplasmic reticular)
MAR02841,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02842,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02843,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02844,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02845,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02846,-0.000128195,0,Carnitine shuttle (endoplasmic reticular)
MAR02847,0,0.000128208,Carnitine shuttle (endoplasmic reticular)
MAR02848,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02849,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02850,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02851,-0.000128208,0,Carnitine shuttle (endoplasmic reticular)
MAR02852,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02853,-0.066913388,0.075411573,Carnitine shuttle (endoplasmic reticular)
MAR02854,-0.066913388,0.075411573,Carnitine shuttle (endoplasmic reticular)
MAR02855,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02856,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02857,-0.003422681,0,Carnitine shuttle (endoplasmic reticular)
MAR02859,0,0.003422681,Carnitine shuttle (endoplasmic reticular)
MAR02861,0,0.068980736,Carnitine shuttle (endoplasmic reticular)
MAR02862,-0.068980921,0,Carnitine shuttle (endoplasmic reticular)
MAR02863,-0.068977716,0.05610836,Carnitine shuttle (endoplasmic reticular)
MAR02864,-0.056108519,0.068977531,Carnitine shuttle (endoplasmic reticular)
MAR02865,0,0.055264965,Carnitine shuttle (endoplasmic reticular)
MAR02866,-0.055265122,0,Carnitine shuttle (endoplasmic reticular)
MAR02867,-0.055250013,0.001890869,Carnitine shuttle (endoplasmic reticular)
MAR02868,-0.001891132,0.055249856,Carnitine shuttle (endoplasmic reticular)
MAR02869,-0.016243043,0.050123756,Carnitine shuttle (endoplasmic reticular)
MAR02870,-0.016243043,0.050123756,Carnitine shuttle (endoplasmic reticular)
MAR02871,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02872,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02873,0,0.000128194,Carnitine shuttle (endoplasmic reticular)
MAR02874,-0.000128208,0,Carnitine shuttle (endoplasmic reticular)
MAR02875,-0.056093381,0.054963721,Carnitine shuttle (endoplasmic reticular)
MAR02876,-0.054963721,0.056093381,Carnitine shuttle (endoplasmic reticular)
MAR02878,-0.0549632,0.000128194,Carnitine shuttle (endoplasmic reticular)
MAR02879,-0.000128208,0.0549632,Carnitine shuttle (endoplasmic reticular)
MAR02880,-0.0818958,0,Carnitine shuttle (endoplasmic reticular)
MAR02882,0,0.0818958,Carnitine shuttle (endoplasmic reticular)
MAR02884,-0.0009294,0.00341174,Carnitine shuttle (endoplasmic reticular)
MAR02886,-0.00341174,0.000929507,Carnitine shuttle (endoplasmic reticular)
MAR02888,-0.026285174,0,Carnitine shuttle (endoplasmic reticular)
MAR02890,0,0.026285174,Carnitine shuttle (endoplasmic reticular)
MAR02892,-0.132592732,0,Carnitine shuttle (endoplasmic reticular)
MAR02894,0,0.132593029,Carnitine shuttle (endoplasmic reticular)
MAR02896,-0.05012558,0.016206913,Carnitine shuttle (endoplasmic reticular)
MAR02897,-0.05012558,0.016206913,Carnitine shuttle (endoplasmic reticular)
MAR02898,0,0.001217835,Carnitine shuttle (endoplasmic reticular)
MAR02899,-0.001217834,0,Carnitine shuttle (endoplasmic reticular)
MAR02900,-0.000128193,0.081646586,Carnitine shuttle (endoplasmic reticular)
MAR02901,-0.000128193,0.081646586,Carnitine shuttle (endoplasmic reticular)
MAR02902,0,0.000128196,Carnitine shuttle (endoplasmic reticular)
MAR02903,-0.000128194,0,Carnitine shuttle (endoplasmic reticular)
MAR02904,-0.026257174,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02905,-0.000128197,0.026257174,Carnitine shuttle (endoplasmic reticular)
MAR02906,-0.000128197,0,Carnitine shuttle (endoplasmic reticular)
MAR02907,-0.000128197,0,Carnitine shuttle (endoplasmic reticular)
MAR02908,0,0.000128196,Carnitine shuttle (endoplasmic reticular)
MAR02909,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02910,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02911,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02912,-0.066912178,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02913,-0.066912178,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02914,-0.000128193,0.066912178,Carnitine shuttle (endoplasmic reticular)
MAR02915,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02916,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02917,0,0.000128195,Carnitine shuttle (endoplasmic reticular)
MAR02918,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02919,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02920,0,0.000128207,Carnitine shuttle (endoplasmic reticular)
MAR02921,0,0.000128207,Carnitine shuttle (endoplasmic reticular)
MAR02922,0,0.000128207,Carnitine shuttle (endoplasmic reticular)
MAR02923,-0.000128193,0,Carnitine shuttle (endoplasmic reticular)
MAR02924,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02925,0,0.000128193,Carnitine shuttle (endoplasmic reticular)
MAR02926,-0.000128195,0,Carnitine shuttle (endoplasmic reticular)
MAR02927,0,0.000128208,Carnitine shuttle (endoplasmic reticular)
MAR02928,0,0.000128208,Carnitine shuttle (endoplasmic reticular)
MAR02929,-0.000128207,0,Carnitine shuttle (endoplasmic reticular)
MAR02930,0,0.000128208,Carnitine shuttle (endoplasmic reticular)
MAR02931,0,0.000128208,Carnitine shuttle (endoplasmic reticular)
MAR02932,-0.000128208,0,Carnitine shuttle (endoplasmic reticular)
MAR00001,0,0.01,Acylglycerides metabolism
MAR00002,0,1.981870043,Acylglycerides metabolism
MAR00003,0,0.992079635,Acylglycerides metabolism
MAR00005,0,0.573510494,Acylglycerides metabolism
MAR00449,0,0.074767866,Acylglycerides metabolism
MAR00604,0,0.814383333,Acylglycerides metabolism
MAR00605,0.00042768,0.814811013,Acylglycerides metabolism
MAR00665,0,0.814383333,Acylglycerides metabolism
MAR00667,0,0.272284611,Acylglycerides metabolism
MAR00668,0,0.272284611,Acylglycerides metabolism
MAR00669,0,0.272284611,Acylglycerides metabolism
MAR00670,0,0.272284611,Acylglycerides metabolism
MAR00671,0,0.272284611,Acylglycerides metabolism
MAR00672,0,0.272284611,Acylglycerides metabolism
MAR00679,0,0.272284611,Acylglycerides metabolism
MAR00680,0,0.272284611,Acylglycerides metabolism
MAR00681,0,0.272284611,Acylglycerides metabolism
MAR00682,0,0.272284611,Acylglycerides metabolism
MAR00683,0,0.272284611,Acylglycerides metabolism
MAR00684,0,0.272284611,Acylglycerides metabolism
MAR07588,0,0.248873685,Acylglycerides metabolism
MAR03053,0,0.007140682,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03057,0,0.01837129,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03058,0,0.01837129,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03059,0,0.01837129,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03060,0,0.01837129,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03062,0,0.02674088,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03063,0,0.02674088,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03064,0,0.02674088,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03065,0,0.02674088,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03066,0,0.051943537,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03067,0,0.051943537,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03068,0,0.051943537,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03069,0,0.051943537,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03070,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03071,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03072,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03073,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03074,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03075,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03076,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03077,0,0.026487762,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03078,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03079,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03080,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03081,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03082,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03083,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03084,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03085,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03086,0,0.013688375,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03087,0,0.013767001,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03088,0,0.013767001,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03089,0,0.013767001,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03090,0,0.013767001,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03091,0,0.016784578,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03092,0,0.016784578,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03093,0,0.016784578,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03094,0,0.056257342,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03095,0,0.056257342,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03096,0,0.056257342,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03097,0,0.056257342,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03098,0,0.054412685,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03099,0,0.054412685,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03100,0,0.054412685,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03101,0,0.054412685,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03102,0,0.050205038,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03103,0,0.050205038,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03104,0,0.050205038,Beta oxidation of even-chain fatty acids (peroxisomal)
MAR03056,0,0.005478698,Beta oxidation of odd-chain fatty acids (peroxisomal)
MAR03326,0,0.013778281,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03327,0,0.013778281,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03328,0,0.013778281,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03329,0,0.013778281,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03330,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03331,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03332,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03333,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03334,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03335,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03336,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03337,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03338,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
MAR03339,0,0.018371041,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)
