"","ReactionID","Flux","ReactionName","Subsystem","Equation"
"1808","MAR00668",0,"HMR_0668","Acylglycerides metabolism","1,2-diacylglycerol-LD-PI pool[c] + H2O[c] => 1-acylglycerol-LD-PI pool[c] + H+[c] + fatty acid pool[c]"
"1809","MAR00669",0,"HMR_0669","Acylglycerides metabolism","1,2-diacylglycerol-LD-PC pool[c] + H2O[c] => 1-acylglycerol-LD-PC pool[c] + H+[c] + fatty acid pool[c]"
"1810","MAR00670",0.00207599250157946,"HMR_0670","Acylglycerides metabolism","1,2-diacylglycerol-LD-PE pool[c] + H2O[c] => 1-acylglycerol-LD-PE pool[c] + H+[c] + fatty acid pool[c]"
"1811","MAR00671",0,"HMR_0671","Acylglycerides metabolism","1,2-diacylglycerol-LD-PS pool[c] + H2O[c] => 1-acylglycerol-LD-PS pool[c] + H+[c] + fatty acid pool[c]"
"1812","MAR00672",0,"HMR_0672","Acylglycerides metabolism","1,2-diacylglycerol-LD-SM pool[c] + H2O[c] => 1-acylglycerol-LD-SM pool[c] + H+[c] + fatty acid pool[c]"
"1813","MAR00679",0,"HMR_0679","Acylglycerides metabolism","1-acylglycerol-LD-TG1 pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c]"
"1814","MAR00680",0,"HMR_0680","Acylglycerides metabolism","1-acylglycerol-LD-PC pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c]"
"1815","MAR00681",0.00207599250157946,"HMR_0681","Acylglycerides metabolism","1-acylglycerol-LD-PE pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c]"
"1816","MAR00682",0,"HMR_0682","Acylglycerides metabolism","1-acylglycerol-LD-PS pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c]"
"1817","MAR00683",0,"HMR_0683","Acylglycerides metabolism","1-acylglycerol-LD-PI pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c]"
"1818","MAR00684",0,"HMR_0684","Acylglycerides metabolism","1-acylglycerol-LD-SM pool[c] + H2O[c] => glycerol[c] + H+[c] + fatty acid pool[c]"
"1819","MAR07588",0,"","Acylglycerides metabolism","DHAP[c] + acyl-CoA pool[c] => acylglycerone-phosphate[c] + CoA[c]"
"1820","MAR03053",0,"HMR_3053","Beta oxidation of even-chain fatty acids (peroxisomal)","12,15,18,21-tetracosatetraenoyl-CoA[p] + 11 CoA[p] + 11 H2O[p] + 11 NAD+[p] + 7 O2[p] => 12 acetyl-CoA[p] + 11 H+[p] + 7 H2O2[p] + 11 NADH[p]"
"1821","MAR03057",0,"HMR_3057","Beta oxidation of even-chain fatty acids (peroxisomal)","hexacosanoyl-CoA[p] + O2[p] => (2E)-hexacosenoyl-CoA[p] + H2O2[p]"
"1822","MAR03058",0,"HMR_3058","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-hexacosenoyl-CoA[p] + H2O[p] => 3-hydroxyhexacosanoyl-CoA[p]"
"1823","MAR03059",0,"HMR_3059","Beta oxidation of even-chain fatty acids (peroxisomal)","3-hydroxyhexacosanoyl-CoA[p] + NAD+[p] => 3-oxohexacosanoyl-CoA[p] + H+[p] + NADH[p]"
"1824","MAR03060",0,"ACACT9p","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxohexacosanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + tetracosanoyl-CoA[p]"
"1825","MAR03062",0,"HMR_3062","Beta oxidation of even-chain fatty acids (peroxisomal)","O2[p] + tetracosanoyl-CoA[p] => (2E)-tetracosenoyl-CoA[p] + H2O2[p]"
"1826","MAR03063",0,"HMR_3063","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-tetracosenoyl-CoA[p] + H2O[p] => 3-hydroxytetracosanoyl-CoA[p]"
"1827","MAR03064",0,"HMR_3064","Beta oxidation of even-chain fatty acids (peroxisomal)","3-hydroxytetracosanoyl-CoA[p] + NAD+[p] => 3-oxotetracosanoyl-CoA[p] + H+[p] + NADH[p]"
"1828","MAR03065",0,"HMR_3065","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxotetracosanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + docosanoyl-CoA[p]"
"1829","MAR03066",0,"HMR_3066","Beta oxidation of even-chain fatty acids (peroxisomal)","docosanoyl-CoA[p] + O2[p] => (2E)-docosenoyl-CoA[p] + H2O2[p]"
"1830","MAR03067",0,"HMR_3067","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-docosenoyl-CoA[p] + H2O[p] => 3-hydroxydocosanoyl-CoA[p]"
"1831","MAR03068",0,"HMR_3068","Beta oxidation of even-chain fatty acids (peroxisomal)","3-hydroxydocosanoyl-CoA[p] + NAD+[p] => 3-oxodocosanoyl-CoA[p] + H+[p] + NADH[p]"
"1832","MAR03069",0,"HMR_3069","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxodocosanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + eicosanoyl-CoA[p]"
"1833","MAR03070",0,"HMR_3070","Beta oxidation of even-chain fatty acids (peroxisomal)","eicosanoyl-CoA[p] + O2[p] => (2E)-eicosenoyl-CoA[p] + H2O2[p]"
"1834","MAR03071",0,"HMR_3071","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-eicosenoyl-CoA[p] + H2O[p] => 3-hydroxyeicosanoyl-CoA[p]"
"1835","MAR03072",0,"HMR_3072","Beta oxidation of even-chain fatty acids (peroxisomal)","3-hydroxyeicosanoyl-CoA[p] + NAD+[p] => 3-oxoeicosanoyl-CoA[p] + H+[p] + NADH[p]"
"1836","MAR03073",0,"HMR_3073","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxoeicosanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + stearoyl-CoA[p]"
"1837","MAR03074",0,"HMR_3074","Beta oxidation of even-chain fatty acids (peroxisomal)","O2[p] + stearoyl-CoA[p] => (2E)-octadecenoyl-CoA[p] + H2O2[p]"
"1838","MAR03075",0,"HMR_3075","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-octadecenoyl-CoA[p] + H2O[p] => 3-hydroxyoctadecanoyl-CoA[p]"
"1839","MAR03076",0,"HMR_3076","Beta oxidation of even-chain fatty acids (peroxisomal)","3-hydroxyoctadecanoyl-CoA[p] + NAD+[p] => 3-oxooctadecanoyl-CoA[p] + H+[p] + NADH[p]"
"1840","MAR03077",0,"ACACT8p","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxooctadecanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + palmitoyl-CoA[p]"
"1841","MAR03078",0,"ACOAO7p","Beta oxidation of even-chain fatty acids (peroxisomal)","O2[p] + palmitoyl-CoA[p] => (2E)-hexadecenoyl-CoA[p] + H2O2[p]"
"1842","MAR03079",0,"r0717","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-hexadecenoyl-CoA[p] + H2O[p] => (S)-3-hydroxyhexadecanoyl-CoA[p]"
"1843","MAR03080",0,"r0715","Beta oxidation of even-chain fatty acids (peroxisomal)","(S)-3-hydroxyhexadecanoyl-CoA[p] + NAD+[p] => 3-oxopalmitoyl-CoA[p] + H+[p] + NADH[p]"
"1844","MAR03081",0,"ACACT7p","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxopalmitoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + myristoyl-CoA[p]"
"1845","MAR03082",0,"r1444","Beta oxidation of even-chain fatty acids (peroxisomal)","myristoyl-CoA[p] + O2[p] => (2E)-tetradecenoyl-CoA[p] + H2O2[p]"
"1846","MAR03083",0,"r0721","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-tetradecenoyl-CoA[p] + H2O[p] => (S)-3-hydroxytetradecanoyl-CoA[p]"
"1847","MAR03084",0,"r0719","Beta oxidation of even-chain fatty acids (peroxisomal)","(S)-3-hydroxytetradecanoyl-CoA[p] + NAD+[p] => 3-oxotetradecanoyl-CoA[p] + H+[p] + NADH[p]"
"1848","MAR03085",0,"ACACT6p","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxotetradecanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + lauroyl-CoA[p]"
"1849","MAR03086",0,"r1443","Beta oxidation of even-chain fatty acids (peroxisomal)","lauroyl-CoA[p] + O2[p] => (2E)-dodecenoyl-CoA[p] + H2O2[p]"
"1850","MAR03087",0,"r0661","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-dodecenoyl-CoA[p] + H2O[p] => (S)-3-hydroxydodecanoyl-CoA[p]"
"1851","MAR03088",0,"r0723","Beta oxidation of even-chain fatty acids (peroxisomal)","(S)-3-hydroxydodecanoyl-CoA[p] + NAD+[p] => 3-oxododecanoyl-CoA[p] + H+[p] + NADH[p]"
"1852","MAR03089",0,"ACACT5p","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxododecanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + decanoyl-CoA[p]"
"1853","MAR03090",0,"r1445","Beta oxidation of even-chain fatty acids (peroxisomal)","decanoyl-CoA[p] + O2[p] => (2E)-decenoyl-CoA[p] + H2O2[p]"
"1854","MAR03091",0,"r0729","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-decenoyl-CoA[p] + H2O[p] => (S)-hydroxydecanoyl-CoA[p]"
"1855","MAR03092",0,"r0727","Beta oxidation of even-chain fatty acids (peroxisomal)","(S)-hydroxydecanoyl-CoA[p] + NAD+[p] => 3-oxodecanoyl-CoA[p] + H+[p] + NADH[p]"
"1856","MAR03093",0,"ACACT4p","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxodecanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + octanoyl-CoA[p]"
"1857","MAR03094",0,"HMR_3094","Beta oxidation of even-chain fatty acids (peroxisomal)","O2[p] + octanoyl-CoA[p] => (2E)-octenoyl-CoA[p] + H2O2[p]"
"1858","MAR03095",0,"HMR_3095","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-octenoyl-CoA[p] + H2O[p] => (S)-hydroxyoctanoyl-CoA[p]"
"1859","MAR03096",0,"HMR_3096","Beta oxidation of even-chain fatty acids (peroxisomal)","(S)-hydroxyoctanoyl-CoA[p] + NAD+[p] => 3-oxooctanoyl-CoA[p] + H+[p] + NADH[p]"
"1860","MAR03097",0,"HMR_3097","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxooctanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + hexanoyl-CoA[p]"
"1861","MAR03098",0,"HMR_3098","Beta oxidation of even-chain fatty acids (peroxisomal)","hexanoyl-CoA[p] + O2[p] => (2E)-hexenoyl-CoA[p] + H2O2[p]"
"1862","MAR03099",0,"HMR_3099","Beta oxidation of even-chain fatty acids (peroxisomal)","(2E)-hexenoyl-CoA[p] + H2O[p] => (S)-hydroxyhexanoyl-CoA[p]"
"1863","MAR03100",0,"HMR_3100","Beta oxidation of even-chain fatty acids (peroxisomal)","(S)-hydroxyhexanoyl-CoA[p] + NAD+[p] => 3-oxohexanoyl-CoA[p] + H+[p] + NADH[p]"
"1864","MAR03101",0,"HMR_3101","Beta oxidation of even-chain fatty acids (peroxisomal)","3-oxohexanoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + butyryl-CoA[p]"
"1865","MAR03102",0,"HMR_3102","Beta oxidation of even-chain fatty acids (peroxisomal)","butyryl-CoA[p] + O2[p] => crotonyl-CoA[p] + H2O2[p]"
"1866","MAR03103",0,"ECOAH1x","Beta oxidation of even-chain fatty acids (peroxisomal)","crotonyl-CoA[p] + H2O[p] => (S)-3-hydroxybutyryl-CoA[p]"
"1867","MAR03104",0,"HACD1x","Beta oxidation of even-chain fatty acids (peroxisomal)","(S)-3-hydroxybutyryl-CoA[p] + NAD+[p] => acetoacetyl-CoA[p] + H+[p] + NADH[p]"
"1868","MAR03056",0,"HMR_3056","Beta oxidation of odd-chain fatty acids (peroxisomal)","10 CoA[p] + 10 H2O[p] + 10 NAD+[p] + 10 O2[p] + tricosanoyl-CoA[p] => 10 acetyl-CoA[p] + 10 H+[p] + 10 H2O2[p] + 10 NADH[p] + propanoyl-CoA[p]"
"1869","MAR03326",0,"HMR_3326","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","hexacosenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-2,17-hexacosadienoyl-CoA[p]"
"1870","MAR03327",0,"HMR_3327","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-2,17-hexacosadienoyl-CoA[p] => 3(S)-hydroxy-hexacosenoyl-CoA[p]"
"1871","MAR03328",0,"HMR_3328","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3(S)-hydroxy-hexacosenoyl-CoA[p] + NAD+[p] => 3-oxo-hexacosenoyl-CoA[p] + H+[p] + NADH[p]"
"1872","MAR03329",0,"HMR_3329","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxo-hexacosenoyl-CoA[p] + CoA[p] => (15Z)-tetracosenoyl-CoA[p] + acetyl-CoA[p]"
"1873","MAR03330",0,"HMR_3330","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(15Z)-tetracosenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-2,15-tetracosadienoyl-CoA[p]"
"1874","MAR03331",0,"HMR_3331","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-2,15-tetracosadienoyl-CoA[p] => 3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[p]"
"1875","MAR03332",0,"HMR_3332","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3(S)-hydroxy-cis-15-tetracosaenoyl-CoA[p] + NAD+[p] => 3-oxo-cis-15-tetracosaenoyl-CoA[p] + H+[p] + NADH[p]"
"1876","MAR03333",0,"HMR_3333","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxo-cis-15-tetracosaenoyl-CoA[p] + CoA[p] => (13Z)-docosenoyl-CoA[p] + acetyl-CoA[p]"
"1877","MAR03334",0,"HMR_3334","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(13Z)-docosenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-2,13-docosadienoyl-CoA[p]"
"1878","MAR03335",0,"HMR_3335","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-2,13-docosadienoyl-CoA[p] => 3(S)-hydroxy-13-cis-docosenoyl-CoA[p]"
"1879","MAR03336",0,"HMR_3336","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3(S)-hydroxy-13-cis-docosenoyl-CoA[p] + NAD+[p] => 3-oxo-13cis-docosenoyl-CoA[p] + H+[p] + NADH[p]"
"1880","MAR03337",0,"HMR_3337","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxo-13cis-docosenoyl-CoA[p] + CoA[p] => (11Z)-eicosenoyl-CoA[p] + acetyl-CoA[p]"
"1881","MAR03338",0,"HMR_3338","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(11Z)-eicosenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-2,11-eicosadienoyl-CoA[p]"
"1882","MAR03339",0,"HMR_3339","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-2,11-eicosadienoyl-CoA[p] => 3(S)-hydroxy-11-cis-eicosenoyl-CoA[p]"
"1883","MAR03340",0,"HMR_3340","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3(S)-hydroxy-11-cis-eicosenoyl-CoA[p] + NAD+[p] => 3-oxo-11-cis-eicosenoyl-CoA[p] + H+[p] + NADH[p]"
"1884","MAR03341",0,"HMR_3341","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxo-11-cis-eicosenoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + oleoyl-CoA[p]"
"1885","MAR03342",0,"HMR_3342","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","O2[p] + oleoyl-CoA[p] => H2O2[p] + trans,cis-octadeca-2,9-dienoyl-CoA[p]"
"1886","MAR03343",0,"HMR_3343","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-octadeca-2,9-dienoyl-CoA[p] => (S)-3-hydroxyoleyleoyl-CoA[p]"
"1887","MAR03344",0,"HMR_3344","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(S)-3-hydroxyoleyleoyl-CoA[p] + NAD+[p] => 3-oxooleoyl-CoA[p] + H+[p] + NADH[p]"
"1888","MAR03345",0,"HMR_3345","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxooleoyl-CoA[p] + CoA[p] => 7-hexadecenoyl-CoA[p] + acetyl-CoA[p]"
"1889","MAR03346",0,"HMR_3346","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","7-hexadecenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-hexadeca-2,7-dienoyl-CoA[p]"
"1890","MAR03347",0,"HMR_3347","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-hexadeca-2,7-dienoyl-CoA[p] => (S)-3-hydroxy-7-hexadecenoyl-CoA[p]"
"1891","MAR03348",0,"HMR_3348","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(S)-3-hydroxy-7-hexadecenoyl-CoA[p] + NAD+[p] => 3-oxo-7-hexadecenoyl-CoA[p] + H+[p] + NADH[p]"
"1892","MAR03349",0,"HMR_3349","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxo-7-hexadecenoyl-CoA[p] + CoA[p] => 5-tetradecenoyl-CoA[p] + acetyl-CoA[p]"
"1893","MAR03350",0,"HMR_3350","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","5-tetradecenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-myristo-2,5-dienoyl-CoA[p]"
"1894","MAR03351",0,"HMR_3351","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-myristo-2,5-dienoyl-CoA[p] => cis-(3S)-hydroxytetradec-5-enoyl-CoA[p]"
"1895","MAR03352",0,"HMR_3352","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","cis-(3S)-hydroxytetradec-5-enoyl-CoA[p] + NAD+[p] => 3-oxomyrist-5-enoyl-CoA[p] + H+[p] + NADH[p]"
"1896","MAR03353",0,"HMR_3353","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxomyrist-5-enoyl-CoA[p] + CoA[p] => (3Z)-dodecenoyl-CoA[p] + acetyl-CoA[p]"
"1897","MAR03355",0,"FAOXC121x","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(2E)-dodecenoyl-CoA[p] <=> (3Z)-dodecenoyl-CoA[p]"
"1898","MAR03364",0,"","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","O2[p] + palmitoleoyl-CoA[p] => H2O2[p] + trans,cis-hexadeca-2,9-dienoyl-CoA[p]"
"1899","MAR03365",0,"RE2919X","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-hexadeca-2,9-dienoyl-CoA[p] => (S)-3-hydroxypalmitoleoyl-CoA[p]"
"1900","MAR03367",0,"RE2908X","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(S)-3-hydroxypalmitoleoyl-CoA[p] + NAD+[p] => 3-oxopalmitoleoyl-CoA[p] + H+[p] + NADH[p]"
"1901","MAR03368",0,"RE2916X","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxopalmitoleoyl-CoA[p] + CoA[p] => (7Z)-tetradecenoyl-CoA[p] + acetyl-CoA[p]"
"1902","MAR03369",0,"","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(7Z)-tetradecenoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis-myristo-2,7-dienoyl-CoA[p]"
"1903","MAR03370",0,"RE2920X","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","H2O[p] + trans,cis-myristo-2,7-dienoyl-CoA[p] => cis-(3S)-hydroxytetradec-7-enoyl-CoA[p]"
"1904","MAR03372",0,"RE2909X","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","cis-(3S)-hydroxytetradec-7-enoyl-CoA[p] + NAD+[p] => 3-oxomyrist-7-enoyl-CoA[p] + H+[p] + NADH[p]"
"1905","MAR03373",0,"RE2917X","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","3-oxomyrist-7-enoyl-CoA[p] + CoA[p] => (5Z)-dodecenoyl-CoA[p] + acetyl-CoA[p]"
"1906","MAR03375",0,"HMR_3375","Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal)","(2E)-dodecenoyl-CoA[p] <=> (5Z)-dodecenoyl-CoA[p]"
"1907","MAR03478",0,"HMR_3478","Transport reactions","phytanic acid[c] => phytanic acid[p]"
"1908","MAR03481",0,"SCP21x","Transport reactions","phytanoyl-CoA[c] <=> phytanoyl-CoA[p]"
"1909","MAR03482",0,"","Beta oxidation of phytanic acid (peroxisomal)","AMP[p] + phytanoyl-CoA[p] + PPi[p] <=> ATP[p] + CoA[p] + phytanic acid[p]"
"1910","MAR03484",0,"PHYHx","Beta oxidation of phytanic acid (peroxisomal)","AKG[p] + O2[p] + phytanoyl-CoA[p] => 2-hydroxyphytanoyl-CoA[p] + CO2[p] + succinate[p]"
"1911","MAR03486",0,"HPCLx","Beta oxidation of phytanic acid (peroxisomal)","2-hydroxyphytanoyl-CoA[p] => 2(S)-pristanal[p] + formyl-CoA[p]"
"1912","MAR03488",0,"","Beta oxidation of phytanic acid (peroxisomal)","2(S)-pristanal[p] + H2O[p] + NAD+[p] => (2R,6S,10S)-pristanate[p] + 2 H+[p] + NADH[p]"
"1913","MAR03489",0,"","Beta oxidation of phytanic acid (peroxisomal)","(2R,6S,10S)-pristanate[p] + ATP[p] + CoA[p] <=> (2S)-pristanoyl-CoA[p] + AMP[p] + PPi[p]"
"1914","MAR03491",0,"HMR_3491;RE2759X","Beta oxidation of phytanic acid (peroxisomal)","(2R)-pristanoyl-CoA[p] <=> (2S)-pristanoyl-CoA[p]"
"1915","MAR03498",0,"RE3086X","Beta oxidation of phytanic acid (peroxisomal)","(2S)-pristanoyl-CoA[p] + O2[p] => H2O2[p] + trans-2,3-dehydropristanoyl-CoA[p]"
"1916","MAR03501",0,"RE3081X","Beta oxidation of phytanic acid (peroxisomal)","H2O[p] + trans-2,3-dehydropristanoyl-CoA[p] => 3-hydroxypristanoyl-CoA[p]"
"1917","MAR03503",0,"RE3082X","Beta oxidation of phytanic acid (peroxisomal)","3-hydroxypristanoyl-CoA[p] + NAD+[p] => 3-ketopristanoyl-CoA[p] + H+[p] + NADH[p]"
"1918","MAR03505",0,"HMR_3505","Beta oxidation of phytanic acid (peroxisomal)","3-ketopristanoyl-CoA[p] + CoA[p] => 4,8,12-trimethyltridecanoyl-CoA[p] + propanoyl-CoA[p]"
"1919","MAR03506",0,"RE3084X","Beta oxidation of phytanic acid (peroxisomal)","4,8,12-trimethyltridecanoyl-CoA[p] + O2[p] => (4R,8R,12R)-trimethyl-(2E)-tridecenoyl-CoA[p] + H2O2[p]"
"1920","MAR03508",0,"RE3087X","Beta oxidation of phytanic acid (peroxisomal)","(4R,8R,12R)-trimethyl-(2E)-tridecenoyl-CoA[p] + H2O[p] => 3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA[p]"
"1921","MAR03509",0,"RE3088X","Beta oxidation of phytanic acid (peroxisomal)","3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA[p] + NAD+[p] => 3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA[p] + H+[p] + NADH[p]"
"1922","MAR03510",0,"RE3097X","Beta oxidation of phytanic acid (peroxisomal)","3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA[p] + CoA[p] => (2R,6R,10R)-trimethyl-hendecanoyl-CoA[p] + acetyl-CoA[p]"
"1923","MAR03511",0,"RE3083X","Beta oxidation of phytanic acid (peroxisomal)","(2R,6R,10R)-trimethyl-hendecanoyl-CoA[p] => (2S,6R,10R)-trimethyl-hendecanoyl-CoA[p]"
"1924","MAR03512",0,"RE3089X","Beta oxidation of phytanic acid (peroxisomal)","(2S,6R,10R)-trimethyl-hendecanoyl-CoA[p] + O2[p] => (2S,6R,10R)-trimethyl-(2E)-hendecenoyl-CoA[p] + H2O2[p]"
"1925","MAR03513",0,"RE3092X","Beta oxidation of phytanic acid (peroxisomal)","(2S,6R,10R)-trimethyl-(2E)-hendecenoyl-CoA[p] + H2O[p] => 3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA[p]"
"1926","MAR03514",0,"RE3093X","Beta oxidation of phytanic acid (peroxisomal)","3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA[p] + NAD+[p] => 3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA[p] + H+[p] + NADH[p]"
"1927","MAR03515",0,"RE3090X","Beta oxidation of phytanic acid (peroxisomal)","3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA[p] + CoA[p] => 4(R),8-dimethyl-nonanoyl-CoA[p] + propanoyl-CoA[p]"
"1928","MAR03301",0,"","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","linoleoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis,cis-2,9,12-octadecatrienoyl-CoA[p]"
"1929","MAR03302",0,"RE1523X","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","H2O[p] + trans,cis,cis-2,9,12-octadecatrienoyl-CoA[p] => (3S)-3-hydroxylinoleoyl-CoA[p]"
"1930","MAR03304",0,"RE0512X","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","(3S)-3-hydroxylinoleoyl-CoA[p] + NAD+[p] => 3-oxolinoleoyl-CoA[p] + H+[p] + NADH[p]"
"1931","MAR03305",0,"RE1531X","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","3-oxolinoleoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + cis,cis-palmito-7,10-dienoyl-CoA[p]"
"1932","MAR03306",0,"","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","cis,cis-palmito-7,10-dienoyl-CoA[p] + O2[p] => H2O2[p] + trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[p]"
"1933","MAR03307",0,"RE1522X","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","H2O[p] + trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[p] => (3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[p]"
"1934","MAR03309",0,"RE1525X","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA[p] + NAD+[p] => 3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[p] + H+[p] + NADH[p]"
"1935","MAR03310",0,"RE1532X","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","3-oxo-cis,cis-7,10-hexadecadienoyl-CoA[p] + CoA[p] => acetyl-CoA[p] + cis,cis-myristo-5,8-dienoyl-CoA[p]"
"1936","MAR03311",0,"","Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)","cis,cis-myristo-5,8-dienoyl-CoA[p] + O2[p] => H2O2[p] + trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[p]"
